POI Type,ID,Name,X,Y,Z,Reference System,Notes
carrier,FC254,"[IGAU] Base 26 [K8N-62Z]",-649.625,-537.531,13286.3,Graea Hypue KI-K b12-13,"DockingPermit: ALL+|+bartender, UC, pioneersupplies, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC255,"HAYAO MIYAZAKI [T5V-23Y]",18556.7,-93.5938,32988.7,Spase PK-W b35-27,"DockingPermit: ALL+|+bartender, UC, refuel, repair, socialspace, vistagenomics"
carrier,FC256,"[TWH]WONRZSZ RZECZNY [T9X-5QL]",29.0938,-424.094,2948.62,Drojaea NO-Y d1-0,"DockingPermit: UNKNOWN+|+UC, rearm, refuel, repair, shipyard, socialspace"
carrier,FC257,Multiple Fleet Carriers,20,0,25900,,"+|++|+[SB] WARLOCK [G0V-37Z] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, UC, livery, outfitting, rearm, refuel, repair, socialspace, vistagenomics, redemption)+|++|+COMFY'S SOCK DRAWER [GZY-L4N] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+ILUS1V'S TAIRIKUOOKAMI [H0Z-35J] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace)+|++|+ARTHUR'S SEAT [H3N-NQZ] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, UC, rearm, refuel, repair, socialspace)+|++|+ARISTARCHUS'S EQUALITY [H5M-G5H] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace)+|++|+[7THL] HIRAM ABIFF [J2T-G3X] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair)+|++|+ATLANTIS [JFL-T3B] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, blackmarket, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+NEBUCHADNEZZAR [JLZ-96Q] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, socialspace, redemption)+|++|+DSV BARENZIAH [JZY-29X] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+PANDORA [K6Z-11T] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+BAHAMUT [Q0Z-59Q] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+TRITIUM FOR SALE [Q2M-3QZ] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+AL PADJO [T0H-49J] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, pioneersupplies, repair, socialspace, vistagenomics)+|++|+PLANET EXPRESS [T1G-9HF] -- Sagittarius A*+|+DockingPermit: ALL+|+(UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+SANTA MARIA [T4Q-4HY] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+USS TITAN NCC-80102 [T9K-BXJ] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, shipyard, socialspace)+|++|+Solaris [TBG-1XV] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+STAN'S PVPNESS [V3K-73W] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace)+|++|+S. P. KOROLEV [V7Y-T1Z] -- Sagittarius A*+|+DockingPermit: ALL+|+(bartender, UC, rearm, refuel, repair, socialspace, vistagenomics, redemption)+|++|+BAZNA [V8H-34G] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+[SB] RED ROCKET [W4L-WTZ] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(UC, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+NORTH OF SUNSET [XNY-17G] -- Sagittarius A*+|+DockingPermit: UNKNOWN+|+(bartender, UC, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+Right Cheek [Y3L-3TZ] -- Stuemeae FG-Y d215+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, shipyard, socialspace)+|++|+"
carrier,FC258,"DSSA Majestic-12 [VBW-5TT]",28.1562,-97.1875,-12206,Dryaa Hypue NU-V d3-6,"DockingPermit: ALL+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC259,Multiple Fleet Carriers,20,0,25890,,"+|++|+FUCHS PLATFORM [G0W-3TN] -- Stuemeae GG-Y c3272+|+DockingPermit: UNKNOWN+|+(bartender, UC, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+DARK STAR [G9M-85L] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(bartender, rearm, refuel, repair, shipyard, socialspace, vistagenomics)+|++|+St Nazaire [H2G-54M] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(UC, repair, socialspace, vistagenomics)+|++|+-=TAIGA=- [J6M-L4N] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+PALADIN SUPPORT VESSEL [K5H-12G] -- Stuemeae KM-W c1-342+|+DockingPermit: UNKNOWN+|+(livery, outfitting, rearm, refuel, repair)+|++|+SS ESPERANTO [KNN-78N] -- Quemeou CG-X c1-1+|+DockingPermit: UNKNOWN+|+(bartender, UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+SUNNY'S HEAVEN [Q5L-11L] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(bartender, UC, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics)+|++|+STAINES MASSIVE [T4T-91Z] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, socialspace, vistagenomics)+|++|+dj exon party 2 :D [TBZ-5XY] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+[IJAG] THE HANDY [THJ-65Y] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, socialspace, vistagenomics, redemption)+|++|+LLJ AMELIA [TNQ-GVJ] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(bartender, UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+ROYAL FLUSH [V0M-56Y] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics)+|++|+DIVINE PROVIDENCE [VZZ-GVZ] -- Stuemeae KM-W c1-8086+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, vistagenomics)+|++|+QUASAR-HUB FGG1-ALPHA [XLX-T4N] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(UC, refuel, socialspace)+|++|+the stellar wind [Y8Y-4VZ] -- Stuemeae FG-Y d7561+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, socialspace)+|++|+"
carrier,FC260,"DSSA Aristarchos [J6M-G2L]",22759.4,108.344,-11033.4,Eocs Aihm XX-U d2-6,"DockingPermit: ALL+|+bartender, blackmarket, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC261,"NAC MICHAEL ZIMMER [KFW-B8J]",3106.19,-14.5312,-138.656,Ploea Eurl GY-W b42-9,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC262,"HMS Element of Magic [J3F-T3V]",3100.69,-22.2188,24177.4,Phaa Aoc ZP-G d10-3592,"DockingPermit: ALL+|+bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC263,"[LGC] NIELS' ASTROLAB [TBL-80J]",-14632.2,388.281,-1735.5,Outotl HM-B c14-4,"DockingPermit: ALL+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC264,"THE BLACKGATE [T9V-NTX]",-1321.34,-102.062,2699.12,Bleia Eohn RO-J b56-6,"DockingPermit: ALL+|+bartender, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, redemption"
carrier,FC265,"[G3L-29N]",4187.34,-165.781,-4183.72,Phrio Phoea NU-M d8-35,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC266,"SUNDEVIL [KFY-16N]",-2805.66,68.25,4014.78,Smojoo TT-Z d13-8,"DockingPermit: UNKNOWN+|+UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC267,"Von Braun [KFB-W2V]",5946.47,-90.0938,-4363.72,Phroea Phoea OU-I c12-5,"DockingPermit: NONE+|+socialspace"
carrier,FC268,"TFCS AQUITAINE [K2W-28H]",-13060.5,470.125,196.781,Wredgau JS-A d14-40,"DockingPermit: ALL+|+bartender, UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC269,"SPEAR OF RUSS [V8Z-THJ]",706.312,3141.03,-252.125,HD 104785,"DockingPermit: UNKNOWN+|+rearm, refuel, repair, socialspace"
carrier,FC270,"Piña Colada [K9T-87L]",702.312,-36.2188,-878.219,NGC 2232 Sector GP-Q a21-0,"DockingPermit: UNKNOWN+|+bartender, UC, refuel, repair, shipyard, socialspace, vistagenomics"
carrier,FC271,"haruspex [T9J-L2N]",-266.125,46.4688,-433.094,HIP 20004,"DockingPermit: ALL+|+UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC272,"THE INVINCIBLE [QNQ-LCZ]",-265.219,-1212.53,4707.69,Bleia Dryiae IF-Y c14-1,"DockingPermit: FRIENDS+|+UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC273,"SCG ASTROPHEL [HNX-L6V]",-267.594,221.812,-4637.19,M37 Sector BQ-Y d9,"DockingPermit: ALL+|+bartender, UC, pioneersupplies, rearm, refuel, repair, socialspace, vistagenomics, redemption"
carrier,FC274,"BAIKAL [H2Z-70B]",9144.06,32.5312,23689.9,Zunia JM-W e1-549,"DockingPermit: ALL+|+bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC275,"RENEGADE STAR [T9J-G9K]",-919.438,-1014.19,13642.6,Graea Hypue BG-O d6-25,"DockingPermit: ALL+|+UC, rearm, refuel, repair, socialspace, vistagenomics, redemption"
carrier,FC276,"Will's Haven [Q9N-12F]",-25007.3,-478.781,24627.4,Byeeque ST-A b4-4,"DockingPermit: ALL+|+bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC277,"A.E.S.A. SHACKLETON [KNN-BVM]",-24559,41.1875,18897.1,Dryeae Fleau TQ-L b35-11,"DockingPermit: ALL+|+bartender, UC, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC278,"[IGAU] TELESCOPIUM [K8Y-85J]",-1311.88,-1237.81,13085.6,Graea Hypue AA-A d0,"DockingPermit: ALL+|+UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC279,"DSSA Pegasus [K6V-G3B]",-473.812,-8,44351.8,Byua Aowsy MR-N d6-19,"DockingPermit: UNKNOWN+|+UC, rearm, refuel, repair, socialspace"
carrier,FC280,"[TIS] Nemo's Folly [G7Z-39Z]",-475.438,-281.406,1360,Swoiwns NF-N b53-2,"DockingPermit: UNKNOWN+|+bartender, UC, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics"
carrier,FC281,Multiple Fleet Carriers,-450,0,-260,,"+|++|+Buying Plat 200k [G2M-41W] -- HIP 1550+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace)+|++|+MILKYWAY SAUSAGE [KBG-BHJ] -- HIP 1550+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+EVENT HORIZON [KBV-7TY] -- HIP 1550+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, socialspace)+|++|+"
carrier,FC282,"GSV ETHICS GRADIENT [Q8L-5HJ]",-7743,-723.188,16176.7,Boelts UE-J a56-0,"DockingPermit: UNKNOWN+|+UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC283,"Musashi [TFG-B3L]",-8236.88,30.4688,6399.62,Byoi Eurk NZ-K b49-10,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC284,"BIG TEX [X6J-W9L]",12479.7,39.0625,-788.688,Wregoo YS-U d2-9,"DockingPermit: UNKNOWN+|+socialspace"
carrier,FC285,"S.N.V. OBSIDIAN GATE [HLM-G0G]",5895.12,139.219,795.188,Sifaea ML-C b27-0,"DockingPermit: UNKNOWN+|+UC, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC286,"DSSA Shield of Meridia [T1Y-T2F]",-20903,315.438,18520.2,Whanu KU-V b17-0,"DockingPermit: UNKNOWN+|+bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC287,Multiple Fleet Carriers,-10,0,51790,,"+|++|+SCG LUNAR HORIZON [T9V-12W] -- Smootoae QY-S d3-202+|+DockingPermit: NONE+|+(bartender, UC, livery, outfitting, rearm, refuel, repair, socialspace, vistagenomics, redemption)+|++|+[DSSA-HQ] Procul Umbra [V6W-63K] -- Smootoae QY-S d3-202+|+DockingPermit: ALL+|+(bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+"
carrier,FC288,"TIME STANDS STILL [V8J-1HZ]",8584.69,-143.625,2699.56,Eta Carina Sector IR-W d1-27,"DockingPermit: UNKNOWN+|+UC, rearm, refuel, repair, socialspace, vistagenomics, redemption"
carrier,FC289,Multiple Fleet Carriers,-7850,0,33100,,"+|++|+[VANS] STELLA TENEBRIS [KNM-8HT] -- Scheau Blou AA-A h55+|+DockingPermit: ALL+|+(bartender, blackmarket, UC, pioneersupplies, rearm, refuel, repair, socialspace, vistagenomics, redemption)+|++|+ARCANUM [X5K-WXL] -- Scheau Blou AA-A h55+|+DockingPermit: UNKNOWN+|+(UC, rearm, repair, socialspace, vistagenomics)+|++|+"
carrier,FC290,"TRENZALORE [TFW-01M]",1402.06,-23.375,1798.88,HD 135672,"DockingPermit: SQUADRON+|+UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC291,"TRCG CAliban [TLF-23W]",-7639,9.09375,8511,Preae Aescs DR-N d6-58,"DockingPermit: UNKNOWN+|+bartender, UC, pioneersupplies, rearm, refuel, repair, socialspace, vistagenomics, redemption"
carrier,FC292,Multiple Fleet Carriers,860,0,-70,,"+|++|+TALLULAH [B7H-50Z] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(bartender, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics)+|++|+Rich Person's AspX [FNZ-B1Z] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+[420] eye of africa [G1L-94Q] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(pioneersupplies, repair, socialspace, vistagenomics)+|++|+DARK SABRE [G3K-20X] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+Ricky's Tavern [G9W-44Z] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+GIVE ME A PUSH [H2L-14H] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(blackmarket, UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+TERRA DIVERSUM [H6J-51M] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+THE RAT'S GRIND [RPAC] [H8F-G1Z] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(blackmarket, UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+YKE - DISCOvery [H9Y-L7Q] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+TMFS LA'AL RATTY [HHM-L9Y] -- Synuefe NL-N c23-4+|+DockingPermit: ALL+|+(bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+THE WOKEN FURY [J0K-GQM] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace)+|++|+RAIZEN [J1X-N8J] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+[RMDA] SOVEREIGN [J8N-N6T] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace)+|++|+AN SHIP [JHK-70Y] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+AX BUG SQUASHER [JHW-7QQ] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(livery, outfitting, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+GRAND BLACK CATCHER [JHY-75M] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(shipyard, socialspace)+|++|+TCO TACO TRUCK [JNL-23Q] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(refuel, repair, shipyard, socialspace)+|++|+THE SANCTUM [JZJ-67B] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+CLEOPATRA [K2H-G8X] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+Santa Maria de Idris [K2M-03Z] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+Within & Without [K2Q-T2Q] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, socialspace, vistagenomics)+|++|+HRAESVELGR [K4K-G5K] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(refuel, repair, socialspace)+|++|+PANDORA [K9M-36K] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(bartender, UC, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+MODESTY OF BOREDOM [KHL-N2Z] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace)+|++|+EXPENSIVE TAXI [KHX-17X] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(UC, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+C. LEUCONTUS [KLH-TXT] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(livery, outfitting, rearm, refuel, repair, shipyard, socialspace)+|++|+FLAME PRIME [KNM-33W] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+wanderlust [M5Z-BXZ] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+SPACE TRUCK ONE [M7M-49Z] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace)+|++|+P.T.N. Stargazer [T2B-GKF] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(bartender, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+Loona Explorer [T7K-B9X] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(bartender, UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+ROBRITSCH [T9Z-2KK] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+MALENIA [T9Z-3KB] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace, redemption)+|++|+SALTY BOYS INC. [THV-B6L] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+Anutforajaroftuna [TNX-94X] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+APOTHEOSIS [TNY-T9V] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+HMS SOVEREIGN [TZJ-B0F] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+(3rd) xperlamadonnax [U3J-65T] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(bartender, blackmarket, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption)+|++|+THE COLONIAL DAWN [V0L-6QF] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace)+|++|+ENDURING FREEDOM [V1T-9VT] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+DARKHALL [V3L-G0H] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+HERON [V4H-68L] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+JAYS FOLLY [V6B-5TG] -- Synuefe NL-N c23-4+|+DockingPermit: UNKNOWN+|+(no services)+|++|+LE HERISSON [VBK-45V] -- Synuefe NL-N c23-4+|+DockingPermit: FRIENDS+|+(socialspace)+|++|+Fleet carrier [X3W-7VQ] -- Synuefe NL-N c23-4+|+DockingPermit: SQUADRONFRIENDS+|+(rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+"
carrier,FC293,"Angel's rest [H6M-87V]",-1660.56,-264.875,1819.97,Aucopp EW-Q c7-0,"DockingPermit: ALL+|+UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC294,"WHISKY WUNDER WANNE [T0X-GTQ]",24312.7,9.5,8490.69,Hyphaults MS-U e2-0,"DockingPermit: UNKNOWN+|+bartender, blackmarket, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC295,"FALCON [QZJ-B8K]",-6964.53,731.469,23891.1,Zunai TJ-P d6-3500,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics, redemption"
carrier,FC296,"NCS Pride Of Columbus [J1X-91N]",-4936.66,116.312,35384.7,Hypoae Briae OL-A b28-112,"DockingPermit: UNKNOWN+|+bartender, UC, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC297,"[V0X-G1Q]",-2653.41,-754.031,5107.84,Thailoi IN-R b48-0,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC298,"IRV FREYA [X1H-LTT]",-2651.84,183.219,-2035.38,Outordy XC-V d2-1,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC299,"ELISE dormit [K0Z-T2J]",-2655.44,-739.719,18591.2,Mylaifa VN-S d4-2198,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics, redemption"
carrier,FC300,"HOCH BADNERLAND [T2T-05Q]",-2652.53,383.062,5159.59,Bleae Eurk IX-K b51-3,"DockingPermit: UNKNOWN+|+bartender, UC, rearm, refuel, repair, socialspace, vistagenomics"
carrier,FC301,Multiple Fleet Carriers,650,0,-130,,"+|++|+N.A.C. THE MAMORU [HZT-9XB] -- HD 105548+|+DockingPermit: ALL+|+(rearm, refuel, repair, socialspace)+|++|+uucc-leonfenix-((lfx)) [X4Y-84J] -- HD 105548+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, shipyard, socialspace)+|++|+"
carrier,FC302,"YENISEY [J1F-6XH]",653.406,13.375,2236.19,HD 152424,"DockingPermit: ALL+|+bartender, UC, livery, outfitting, rearm, refuel, repair, shipyard, socialspace, vistagenomics"
carrier,FC303,"Kudr [Q7M-02T]",-483,56.1562,-1959.44,Outopps HI-T b17-0,"DockingPermit: UNKNOWN+|+bartender, UC, livery, outfitting, rearm, refuel, repair, socialspace, vistagenomics, redemption"
carrier,FC304,"AIU Sabr's Rest [Q8W-7KN]",-484.656,-100.156,-683.188,Synuefai ZX-D b18-0,"DockingPermit: ALL+|+bartender, blackmarket, UC, livery, outfitting, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC305,"f.c.j. among the stars [X1F-5VZ]",-42.0312,-22.75,692.719,Col 359 Sector QH-G b26-1,"DockingPermit: UNKNOWN+|+bartender, UC, pioneersupplies, rearm, refuel, repair, shipyard, socialspace, vistagenomics, redemption"
carrier,FC306,Multiple Fleet Carriers,710,0,-120,,"+|++|+MAGIC MISSILE [JFW-38Z] -- Synuefe KU-F b44-4+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace, vistagenomics)+|++|+WANDERER [JLV-23Y] -- Synuefe KU-F b44-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+-[TIGA]- ACATERINA [QZT-05Q] -- Synuefe KU-F b44-4+|+DockingPermit: UNKNOWN+|+(livery, outfitting, rearm, refuel, repair, shipyard, socialspace, redemption)+|++|+Gransax [VNH-GHY] -- Synuefe KU-F b44-4+|+DockingPermit: UNKNOWN+|+(rearm, refuel, repair, socialspace, vistagenomics)+|++|+[EOTA] NAUTILUS 1 [XBH-NXF] -- Synuefe KU-F b44-4+|+DockingPermit: UNKNOWN+|+(socialspace)+|++|+"
